Destillerie:;Region:;Distrikt:;Hersteller:;Version:;Punkte:;Buch vom:;Adresse:;Telefon;Website;E-Mail
Port Ellen;Islay;Südküste;UDV (Diageo);Port Ellen 1980 40% Connoisseurs Choice;77;M. J. 1999;Port Ellen, Isle of Islay, PA42 7AH;;;
Port Ellen;Islay;Südküste;UDV (Diageo);Port Ellen 1975 23-year-old 52,5% Fassstärke Hart Brothers;;M. J. 1999;Port Ellen, Isle of Islay, PA42 7AH;;;
Port Ellen;Islay;Südküste;UDV (Diageo);Port Ellen 23-year-old 1983 43% Signatory;;M. J. 1999;Port Ellen, Isle of Islay, PA42 7AH;;;
Port Ellen;Islay;Südküste;UDV (Diageo);Port Ellen 23-year-old 1976 57,9% Signatory;;M. J. 1999;Port Ellen, Isle of Islay, PA42 7AH;;;
Port Ellen;Islay;Südküste;UDV (Diageo);Port Ellen 23-year-old 1975 43% Signatory;;M. J. 1999;Port Ellen, Isle of Islay, PA42 7AH;;;
Port Ellen;Islay;Südküste;UDV (Diageo);Port Ellen 23-year-old 1975 56,1% Signatory Silent Stills;;M. J. 1999;Port Ellen, Isle of Islay, PA42 7AH;;;
Old Pulteney;Highlands;Northern Highlands;Allied Distillers;Old Pulteney 8-year-old 40% Gordon MacPhail;77;M.J. 1994;Huddart Street, Wick, Caithness, KW1 5BD;;www.inverhouse.com;enquiries@inverhouse.com
Old Pulteney;Highlands;Northern Highlands;Allied Distillers;Old Pulteney 15-year-old 40% Gordon MacPhail;79;M.J. 1994;Huddart Street, Wick, Caithness, KW1 5BD;;www.inverhouse.com;enquiries@inverhouse.com
Old Pulteney;Highlands;Northern Highlands;Allied Distillers;Old Pulteney 17-year-old 52,8% Whalligoe;78;M.J. 1994;Huddart Street, Wick, Caithness, KW1 5BD;;www.inverhouse.com;enquiries@inverhouse.com
Old Pulteney;Highlands;Northern Highlands;Allied Distillers;Old Pulteney 1961 40% Gordon MacPhail;79;M.J. 1994;Huddart Street, Wick, Caithness, KW1 5BD;;www.inverhouse.com;enquiries@inverhouse.com
Old Pulteney;Highlands;Northern Highlands;Inver House;Old Pulteney 8-year-old 40% Inver House;78;M. J. 1999;Huddart Street, Wick, Caithness, KW1 5BD;;www.inverhouse.com;enquiries@inverhouse.com
Old Pulteney;Highlands;Northern Highlands;Inver House;Old Pulteney 12-year-old 40%;79;M. J. 1999;Huddart Street, Wick, Caithness, KW1 5BD;;www.inverhouse.com;enquiries@inverhouse.com
Old Pulteney;Highlands;Northern Highlands;Inver House;Old Pulteney 15-year-old 60,6%  Sherry Wood;80;M. J. 1999;Huddart Street, Wick, Caithness, KW1 5BD;;www.inverhouse.com;enquiries@inverhouse.com
Old Pulteney;Highlands;Northern Highlands;Inver House;Old Pulteney 1964 40% Gordon & MacPhail;77;M. J. 1999;Huddart Street, Wick, Caithness, KW1 5BD;;www.inverhouse.com;enquiries@inverhouse.com
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 8-year-old 40%;77;M.J. 1994;Falkirk, Stirlingshire, FK1 5BW;;;
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 12-year-old 43% Flora und Fauna;77;M.J. 1994;Falkirk, Stirlingshire, FK1 5BW;;;
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 15-year-old 50%;77;M.J. 1994;Falkirk, Stirlingshire, FK1 5BW;;;
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 8-year-old 40% Distillers Agency;76;M. J. 1999;Falkirk, Stirlingshire, FK1 5BW;;;
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 1981 63,9% Cask-Strength Limited Bottling;78;M. J. 1999;Falkirk, Stirlingshire, FK1 5BW;;;
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 19-year-old 60,2% Rare Malts;81;M. J. 1999;Falkirk, Stirlingshire, FK1 5BW;;;
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 1990 46% Sherryfass Murray McDavid;78;M. J. 1999;Falkirk, Stirlingshire, FK1 5BW;;;
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 1990 46% Bourbonfass Murray McDavid;76;M. J. 1999;Falkirk, Stirlingshire, FK1 5BW;;;
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 1989 43% Signatory;77;M. J. 1999;Falkirk, Stirlingshire, FK1 5BW;;;
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 1989 9-year-old 58,8% Cadenhead;80;M. J. 1999;Falkirk, Stirlingshire, FK1 5BW;;;
Rosebank;Lowlands;Central Lowlands;United Distillers;Rosebank 1988 40% Connoisseurs Choice Gordon&MacPhail;79;M. J. 1999;Falkirk, Stirlingshire, FK1 5BW;;;
St Magdalene;Lowlands;Central Lowlands;United Distillers;St. Magdalene 1965 40% Connoisseurs Choice;68;M.J. 1994;Linlithgow, West Lothian, EH69 6AQ;;;
St Magdalene;Lowlands;Central Lowlands;United Distillers;St. Magdalene 10-year-old 61,1% Cadenhead;68;M.J. 1994;Linlithgow, West Lothian, EH69 6AQ;;;
St Magdalene;Lowlands;Central Lowlands;United Distillers;St. Magdalene 10-year-old 62,3% Cadenhead;68;M.J. 1994;Linlithgow, West Lothian, EH69 6AQ;;;
St Magdalene;Lowlands;Central Lowlands;DCL/UDV Diageo;St.Magdalene 19-year-old 63,8 % Rare Malts;78;M. J. 1999;Linlithgow, West Lothian, EH69 6AQ;;;
St Magdalene;Lowlands;Central Lowlands;DCL/UDV Diageo;St. Magdalene 1970 Rare Malts;77;M. J. 1999;Linlithgow, West Lothian, EH69 6AQ;;;
St Magdalene;Lowlands;Central Lowlands;DCL/UDV Diageo;St. Magdalene 20-year-old 62,7%;79;M. J. 1999;Linlithgow, West Lothian, EH69 6AQ;;;
St Magdalene;Lowlands;Central Lowlands;DCL/UDV Diageo;St. Magdalene 10-year-old Cadenhead;71;M. J. 1999;Linlithgow, West Lothian, EH69 6AQ;;;
St Magdalene;Lowlands;Central Lowlands;DCL/UDV Diageo;Linlithgow 1975 57,1 % Signatory;75;M. J. 1999;Linlithgow, West Lothian, EH69 6AQ;;;
St Magdalene;Lowlands;Central Lowlands;DCL/UDV Diageo;St. Magdalene 1981 40 % Connoisseurs Choice Gordon & MacPhail;67;M. J. 1999;Linlithgow, West Lothian, EH69 6AQ;;;
St Magdalene;Lowlands;Central Lowlands;DCL/UDV Diageo;St. Magdalene 1982 Fassstärke Oddbins;71;M. J. 1999;Linlithgow, West Lothian, EH69 6AQ;;;
St Magdalene;Lowlands;Central Lowlands;DCL/UDV Diageo;St. Magdalene 23-year-old Oddbins;70;M. J. 1999;Linlithgow, West Lothian, EH69 6AQ;;;
Scapa;Highlands;Orkney;Allied Distillers;Scapa 8-year-old 40% Gordon MacPhail;76;M.J. 1994;St.Ola, Kirkwall, Orkney, KW15 1SE;00 44/18 56-87 20 71;;
Scapa;Highlands;Orkney;Allied Distillers;Scapa 1983 40% Gordon MacPhail;78;M.J. 1994;St.Ola, Kirkwall, Orkney, KW15 1SE;00 44/18 56-87 20 71;;
Scapa;Highlands;Orkney;Allied Distillers;Scapa 24-year-old 46,5% Cadenhead;77;M.J. 1994;St.Ola, Kirkwall, Orkney, KW15 1SE;00 44/18 56-87 20 71;;
Scapa;Highlands;Orkney;Allied Distillers;Scapa 1963 40% Gordon MacPhail;79;M.J. 1994;St.Ola, Kirkwall, Orkney, KW15 1SE;00 44/18 56-87 20 71;;
Scapa;Highlands;Orkney;Allied Distillers;Scapa 10-year-old 43%;77;M. J. 1999;St.Ola, Kirkwall, Orkney, KW15 1SE;00 44/18 56-87 20 71;;
Scapa;Highlands;Orkney;Allied Distillers;Scapa 12-year-old 40%;76;M. J. 1999;St.Ola, Kirkwall, Orkney, KW15 1SE;00 44/18 56-87 20 71;;
Scapa;Highlands;Orkney;Allied Distillers;Scapa 1988 43% Signatory;76;M. J. 1999;St.Ola, Kirkwall, Orkney, KW15 1SE;00 44/18 56-87 20 71;;
Scapa;Highlands;Orkney;Allied Distillers;Scapa 1987 40% Gordon & MacPhail;79;M. J. 1999;St.Ola, Kirkwall, Orkney, KW15 1SE;00 44/18 56-87 20 71;;
Scapa;Highlands;Orkney;Allied Distillers;Scapa 1986 40% Taylor and Ferguson/Gordon & MacPhail;78;M. J. 1999;St.Ola, Kirkwall, Orkney, KW15 1SE;00 44/18 56-87 20 71;;
The Singleton;Highlands;Speyside;IDV/Justerini and Brooks;The Singleton 1981 40%;79;M.J. 1994;Mulben, Banffshire, EB55 6XS;0044/1542-885000;;
The Singleton;Highlands;Speyside;IDV/Justerini and Brooks;The Singleton 10-year-old 43%;78;M. J. 1999;Mulben, Banffshire, EB55 6XS;0044/1542-885000;;
Speyburn;Highlands;Speyside;Inver House;Speyburn 10-year-old 40% ;71;M.J. 1994;Rothes, Aberlour, Morayshire, AB38 7AG;;www.inverhouse.com;enquiries@inverhouse.com
Speyburn;Highlands;Speyside;Inver House;Speyburn 12-year-old 43% Flora und Fauna;71;M.J. 1994;Rothes, Aberlour, Morayshire, AB38 7AG;;www.inverhouse.com;enquiries@inverhouse.com
Speyburn;Highlands;Speyside;Inver House;Speyburn 1971 40% Connoisseurs Choice;76;M.J. 1994;Rothes, Aberlour, Morayshire, AB38 7AG;;www.inverhouse.com;enquiries@inverhouse.com
Speyburn;Highlands;Speyside;Inver House;Speyburn 21-year-old 40%;76;M. J. 1999;Rothes, Aberlour, Morayshire, AB38 7AG;;www.inverhouse.com;enquiries@inverhouse.com
Speyburn;Highlands;Speyside;Inver House;Speyburn 1975 Cadenhead;69;M. J. 1999;Rothes, Aberlour, Morayshire, AB38 7AG;;www.inverhouse.com;enquiries@inverhouse.com
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 12-year-old 46%;84;M.J. 1994;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 15-year-old 46%;88;M.J. 1994;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 21-year-old 46%;87;M.J. 1994;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 25-year-old 46%;88;M.J. 1994;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 30-year-old 46%;92;M.J. 1994;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank West Highland 1966 58,1%;93;M.J. 1994;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Longrow 1974 46%;90;M.J. 1994;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank C.V. 46%;84;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank Rum Cask, 10-year-old 40%;88;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 12-year-old 100%Proof 57%;84;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 25-year-old 46% Limited Edition;95;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 1966 32-year-old Fassstärke;94;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;30-Järiger;94;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;35-Jähriger;95;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;40-Jähriger;86;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;45-Jähriger;85;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;50-Jähriger;86;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;1980;90;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;1979;85;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;1978;89;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;1977;88;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;1972;88;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;1967;86;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;1965;84;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;1962;89;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;1958;87;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Longrow 10-year-old 46%;88;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 5-year-old 61,7%;82;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Scotch Malt Society cask 27.43 8-year-old 59,3%;84;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 1969 54% Signatory;85;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 1969 46% Murray McDavid;85;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Springbank 1967 46% Murray McDavid;84;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Springbank;Campbeltown;Argyll;J. and A. Mitchell;Longrow 1974 21-year-old;91;M. J. 1999;Well Close, Campbeltown, Argyll, PAS28 6ET;oo44/1586-552085;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 8-year-old 40% Gordon MacPhail;79;M.J. 1994;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 12-year-old 43% ;79;M.J. 1994;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 12-year-old 43% ;80;M.J. 1999;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 15-year-old 40% Gordon MacPhail;80;M.J. 1994;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 1980 40% Gordon MacPhail;80;M.J. 1994;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 20-year-old 46% Cadenhead;76;M.J. 1994;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 1967 40% Gordon MacPhail;81;M.J. 1994;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 1960 40% Gordon MacPhail;78;M.J. 1994;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 35-year-old 40% Gordon MacPhail;75;M.J. 1994;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 1958 40% Gordon MacPhail;76;M.J. 1994;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 1982 40% Gordon MacPhail;80;M. J. 1999;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 21-year-old 40% Gordon MacPhail;80;M. J. 1999;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathisla;Highlands;Speyside;Seagram/Chivas;Strathisla 1972 62,6% Gordon MacPhail;79;M. J. 1999;Seafield Avenue, Keith, Banffshire, AB55 3BS;0044/1542-783044;;
Strathmill;Highlands;Speyside;IDV/Justerini and Brooks;Strathmill 11-year-old 60,6% Cadenhead;77;M.J. 1994;Keith, Banffshire, AB55 5DQ;0044/1542-885000;;
Strathmill;Highlands;Speyside;UDV (Diageo);Strathmill 1985 43% Signatory;80;M. J. 1999;Keith, Banffshire, AB55 5DQ;0044/1543-885000;;
Talisker;Highlands;Skye;United Distillers;Talisker 8-year-old 45,8%;89;M.J. 1994;Caqrbost, Isla of Skye, IV47 8SR;0044/1478-640314;;
Talisker;Highlands;Skye;United Distillers;Talisker 10-year-old 45,8%;90;M.J. 1994;Caqrbost, Isla of Skye, IV47 8SR;0044/1478-640314;;
Talisker;Highlands;Skye;UDV (Diageo);Talisker Double Matured 1986 45,8%;90;M. J. 1999;Caqrbost, Isla of Skye, IV47 8SR;0044/1478-640314;;
Tamdhu;Highlands;Speyside;Highland Distillers;Tamdhu 8-year-old 40% Gordon MacPhail;75;M.J. 1994;Knockando, Morayshire, AB38 7RP;;;
Tamdhu;Highlands;Speyside;Highland Distillers;Tamdhu 10-year-old 40%;75;M.J. 1994;Knockando, Morayshire, AB38 7RP;;;
Tamdhu;Highlands;Speyside;Highland Distillers;Tamdhu 15-year-old 43%;76;M.J. 1994;Knockando, Morayshire, AB38 7RP;;;
Tamdhu;Highlands;Speyside;Highland Distillers;Tamdhu keine Altersangabe 40%;74;M.J. 1994;Knockando, Morayshire, AB38 7RP;;;
Tamdhu;Highlands;Speyside;Highland Distillers;Tamdhu 13-year-old 61,5% Adelphi;77;M. J. 1999;Knockando, Morayshire, AB38 7RP;;;
Tamdhu;Highlands;Speyside;Highland Distillers;Tamdhu 1970 49,5% Signatory;76;M. J. 1999;Knockando, Morayshire, AB38 7RP;;;
Tamnavulin;Highlands;Speyside;Invergordon;Tamnavulin 10-year-old 43%;76;M.J. 1994;Ballindaloch, Banffshire, AB37 9JA;;;
Tamnavulin;Highlands;Speyside;Invergordon;Tamnavulin 20-year-old 46% Cadenhead;64;M.J. 1994;Ballindaloch, Banffshire, AB37 9JA;;;
Tamnavulin;Highlands;Speyside;JBB;Tamnavulin 12-year-old 40% ;76;M. J. 1999;Ballindaloch, Banffshire, AB37 9JA;;;
Tamnavulin;Highlands;Speyside;JBB;Tamnavulin 22-year-old 45% ;77;M. J. 1999;Ballindaloch, Banffshire, AB37 9JA;;;
Tamnavulin;Highlands;Speyside;JBB;Tamnavulin 24-year-old 45% Stillman`s Dram;78;M. J. 1999;Ballindaloch, Banffshire, AB37 9JA;;;
Tamnavulin;Highlands;Speyside;JBB;Tamnavulin 27-year-old Stillman´s Dram;78;M. J. 1999;Ballindaloch, Banffshire, AB37 9JA;;;
Tamnavulin;Highlands;Speyside;JBB;Tamnavulin 1988 58,9% Gordon &MacPhail Cask Serie;77;M. J. 1999;Ballindaloch, Banffshire, AB37 9JA;;;
Teaninich;Highlands;Northern Highlands;United Distillers;Teaninich 10-year-old 43% Flora und Fauna;74;M.J. 1994;Alness, Ross-shire, IV17 0XB;0044/1349-885001;;
Teaninich;Highlands;Northern Highlands;United Distillers;Teaninich 17-year-old 43% Master of Malt;72;M.J. 1994;Alness, Ross-shire, IV17 0XB;0044/1349-885001;;
Teaninich;Highlands;Northern Highlands;United Distillers;Teaninich 1982 40% Connoisseurs Choice;76;M.J. 1994;Alness, Ross-shire, IV17 0XB;0044/1349-885001;;
Teaninich;Highlands;Northern Highlands;UDV (Diageo);Teaninich 23-year-old (1973) 57,1% Rare Malts;76;M. J. 1999;Alness, Ross-shire, IV17 0XB;0044/1349-885001;;
Teaninich;Highlands;Northern Highlands;UDV (Diageo);Teaninich 23-year-old (1972) 64,95% Rare Malts;75;M. J. 1999;Alness, Ross-shire, IV17 0XB;0044/1349-885001;;
Teaninich;Highlands;Northern Highlands;UDV (Diageo);Teaninich 24-year-old ( 1973) 56,6% Adelphi;75;M. J. 1999;Alness, Ross-shire, IV17 0XB;0044/1349-885001;;
Tobermory;Highlands;Mull;Burn Stewart;Tobermory keine Altersangabe 40%;67;M.J. 1994;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Ledaig keine Altersangabe Burn Stewart;71;M.J. 1994;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Ledaig 18-year-old 55,2% James MacArthur;79;M.J. 1994;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Ledaig 1973 40% Gordon MacPhail;76;M.J. 1994;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Tobermory 10-year-old 60,2% Scotch Malt Whisky Society;75;M.J. 1994;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Tobermory 10-year-old 40% ;69;M. J. 1999;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Ledaig keine Altersangabe 42%;72;M. J. 1999;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Ledaig over 15 years 43%;73;M. J. 1999;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Ledaig 1979 43%;72;M. J. 1999;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Ledaig over 20 years 43%;71;M. J. 1999;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Ledaig 1974 43%;;M. J. 1999;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tobermory;Highlands;Mull;Burn Stewart;Tobermory 43% Oddbins;75;M. J. 1999;Tobermory, Isle of Mull, Argyllshire, PA75 6NR;0044/1688-302647;www.wallace-malt.co.uk;
Tomatin;Highlands;Speyside;Takara, Shuzo and Okura;Tomatin 10-year-old 40%;75;M.J. 1994;Tomatin, Inverness-shire. IV13 7YT;0044/1808-511444;;info@tomatin.co.uk
Tomatin;Highlands;Speyside;Takara, Shuzo and Okura;Tomatin 12-year-old 43%;76;M.J. 1994;Tomatin, Inverness-shire. IV13 7YT;0044/1808-511444;;info@tomatin.co.uk
Tomatin;Highlands;Speyside;Takara, Shuzo and Okura;Tomatin 13-year-old 60,4% Cadenhead;74;M.J. 1994;Tomatin, Inverness-shire. IV13 7YT;0044/1808-511444;;info@tomatin.co.uk
Tomatin;Highlands;Speyside;Takara, Shuzo and Okura;Tomatin 25-year-old 43%;78;M.J. 1994;Tomatin, Inverness-shire. IV13 7YT;0044/1808-511444;;info@tomatin.co.uk
Tomatin;Highlands;Speyside;Takara, Shuzo and Okura;Tomatin 30-year-old 43%;79;M. J. 1999;Tomatin, Inverness-shire. IV13 7YT;0044/1808-511444;;info@tomatin.co.uk
Tomatin;Highlands;Speyside;Takara, Shuzo and Okura;Tomatin 1968 40% Connoisseurs Choice;75;M.J. 1994;Tomatin, Inverness-shire. IV13 7YT;0044/1808-511444;;info@tomatin.co.uk
Tomatin;Highlands;Speyside;Takara, Shuzo and Okura;Tomatin 1966 46% Signatory;75;M.J. 1994;Tomatin, Inverness-shire. IV13 7YT;0044/1808-511444;;info@tomatin.co.uk
Tomatin;Highlands;Speyside;Takara, Shuzo and Okura;Tomatin 1964 40% Gordon MacPhail;74;M.J. 1994;Tomatin, Inverness-shire. IV13 7YT;0044/1808-511444;;info@tomatin.co.uk
