Unique ID,Indicator ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value,Message
412482,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,301,Washington Heights,Summer 2016,06/01/2016,16.2,
175928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2010,06/01/2010,21.4,
178595,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2013,12/01/2012,9.6,
177829,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2010,06/01/2010,12.1,
177811,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2010,06/01/2010,11.8,
742499,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,312,Borough Park (CD12),Summer 2021,06/01/2021,8.4,
667575,375,Nitrogen dioxide (NO2),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2020,06/01/2020,14.7,
216476,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2009,06/01/2009,25.6,
177797,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Summer 2009,06/01/2009,11.6,
178567,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Annual Average 2013,12/01/2012,8.9,
177769,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2009,06/01/2009,10.4,
177261,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,501,Port Richmond,Winter 2010-11,12/01/2010,12.2,
177251,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Winter 2010-11,12/01/2010,13.6,
742248,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2021,01/01/2021,7.2,
605747,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,401,Long Island City - Astoria,Annual Average 2018,01/01/2018,8.2,
177871,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Summer 2011,06/01/2011,11.6,
410789,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,301,Washington Heights,Winter 2015-16,12/01/2015,8.5,
177853,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,101,Kingsbridge - Riverdale,Summer 2011,06/01/2011,11.3,
410756,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,201,Greenpoint,Winter 2015-16,12/01/2015,10.2,
130435,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,501,Port Richmond,2013,01/01/2013,0,
743616,386,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2021,06/01/2021,29.7,
743614,386,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2021,06/01/2021,30.4,
336658,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Annual Average 2015,01/01/2015,21.3,
211668,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Summer 2014,06/01/2014,17,
667382,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,209,Bensonhurst - Bay Ridge,Winter 2019-20,12/01/2019,23.8,
338245,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2015,06/01/2015,31.2,
650995,386,Ozone (O3),Mean,ppb,UHF34,501502,Northern SI,Summer 2019,06/01/2019,28.5,
130404,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,201,Greenpoint,2013,01/01/2013,0.4,
130493,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,101,Kingsbridge - Riverdale,2013,01/01/2013,42.5,
130500,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,201,Greenpoint,2013,01/01/2013,18.9,
130511,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,301,Washington Heights,2013,01/01/2013,115.3,
130463,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,301,Washington Heights,2013,01/01/2013,5.8,
549783,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Winter 2016-17,12/01/2016,26.7,
177854,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,102,Northeast Bronx,Summer 2011,06/01/2011,11.4,
410760,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,202,Downtown - Heights - Slope,Summer 2016,06/01/2016,9.2,
177886,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,406,Fresh Meadows,Summer 2011,06/01/2011,11.1,
216515,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2012,06/01/2012,33.2,
216516,386,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2013,06/01/2013,30.7,
172602,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,407,Southwest Queens,Annual Average 2009,12/01/2008,22.9,
650974,386,Ozone (O3),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Summer 2019,06/01/2019,31.4,
338237,386,Ozone (O3),Mean,ppb,UHF34,407,Southwest Queens,Summer 2015,06/01/2015,32.6,
122031,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,2-Year Summer Average 2009-2010,06/01/2009,28,
670946,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2020,06/01/2020,30.5,
549360,386,Ozone (O3),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2017,06/01/2017,30.1,
122017,386,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,2-Year Summer Average 2009-2010,06/01/2009,25.4,
130512,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,302,Central Harlem - Morningside Heights,2013,01/01/2013,82.1,
130446,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,01/01/2013,0.3,
130468,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,306,Chelsea - Clinton,2013,01/01/2013,7.7,
130494,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,102,Northeast Bronx,2013,01/01/2013,33.8,
212575,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Annual Average 2014,12/01/2013,19.3,
602802,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,406,Fresh Meadows,Summer 2018,06/01/2018,12.4,
175383,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2011-12,12/01/2011,27.1,
212550,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Annual Average 2014,12/01/2013,22.7,
549784,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2017,06/01/2017,16.6,
670914,386,Ozone (O3),Mean,ppb,UHF34,407,Southwest Queens,Summer 2020,06/01/2020,29.7,
643474,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,207,East Flatbush - Flatbush,Annual Average 2019,01/01/2019,16.3,
166805,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2012,06/01/2012,40.3,
166864,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Summer 2013,06/01/2013,37,
602945,375,Nitrogen dioxide (NO2),Mean,ppb,CD,105,Midtown (CD5),Annual Average 2018,01/01/2018,31.1,
130464,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,302,Central Harlem - Morningside Heights,2013,01/01/2013,2,
168516,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Winter 2010-11,12/01/2010,17,
170404,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Annual Average 2013,12/01/2012,14.3,
169283,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,105,Midtown (CD5),Summer 2009,06/01/2009,16,
170439,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Annual Average 2013,12/01/2012,8.8,
742512,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,316,Brownsville (CD16),Annual Average 2021,01/01/2021,6.5,
334323,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,405,Ridgewood and Maspeth (CD5),Winter 2014-15,12/01/2014,9.5,
412017,386,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2016,06/01/2016,28.8,
741171,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2021,01/01/2021,18.1,
151561,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,407,Southwest Queens,2009-2011,01/01/2009,18.6,
151541,655,Asthma hospitalizations due to Ozone,Estimated annual rate (under age 18),"per 100,000 children",UHF42,208,Canarsie - Flatlands,2009-2011,01/01/2009,21.5,
177783,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Summer 2009,06/01/2009,10.4,
333996,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Winter 2014-15,12/01/2014,8.4,
742206,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,208,Canarsie - Flatlands,Annual Average 2021,01/01/2021,6.3,
177258,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Winter 2010-11,12/01/2010,11.9,
178602,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Annual Average 2013,12/01/2012,8.3,
334059,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Winter 2014-15,12/01/2014,8.6,
547474,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,408,Jamaica,Annual Average 2017,01/01/2017,7.1,
334056,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,407,Southwest Queens,Winter 2014-15,12/01/2014,8.5,
410755,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,107,Hunts Point - Mott Haven,Annual Average 2016,12/31/2015,8.3,
177908,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,207,East Flatbush - Flatbush,Summer 2012,06/01/2012,10.3,
334227,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,203,Morrisania and Crotona (CD3),Winter 2014-15,12/01/2014,10.3,
742569,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,503,Tottenville and Great Kills (CD3),Annual Average 2021,01/01/2021,6,
166875,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2013,06/01/2013,20.2,
166816,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2012,06/01/2012,20.4,
602978,375,Nitrogen dioxide (NO2),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Annual Average 2018,01/01/2018,20.9,
216630,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2013,06/01/2013,32.6,
216629,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2012,06/01/2012,35.3,
216365,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2012,06/01/2012,33.7,
216366,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2013,06/01/2013,30.4,
743635,386,Ozone (O3),Mean,ppb,CD,203,Morrisania and Crotona (CD3),Summer 2021,06/01/2021,29.4,
743634,386,Ozone (O3),Mean,ppb,CD,204,Highbridge and Concourse (CD4),Summer 2021,06/01/2021,28.9,
216522,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2013,06/01/2013,31,
743608,386,Ozone (O3),Mean,ppb,CD,318,Flatlands and Canarsie (CD18),Summer 2021,06/01/2021,32.2,
743591,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2021,06/01/2021,30.2,
216443,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),Summer 2012,06/01/2012,32.9,
603014,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Annual Average 2018,01/01/2018,19.5,
151493,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2009-2011,01/01/2009,49.8,
151504,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,8.9,
151514,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2009-2011,01/01/2009,54.1,
151492,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2009-2011,01/01/2009,65.9,
151503,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,19.6,
151485,659,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2009-2011,01/01/2009,119.1,
151589,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2009-2011,01/01/2009,7.1,
151610,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,408,Jamaica,2009-2011,01/01/2009,7.5,
151599,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,2.1,
828067,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2017-2019,01/01/2017,11,
828085,661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2017-2019,01/01/2017,1,
216290,386,Ozone (O3),Mean,ppb,CD,103,Lower East Side and Chinatown (CD3),Summer 2009,06/01/2009,21.6,
216626,386,Ozone (O3),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Summer 2009,06/01/2009,27.6,
216518,386,Ozone (O3),Mean,ppb,CD,317,East Flatbush (CD17),Summer 2009,06/01/2009,25.7,
216440,386,Ozone (O3),Mean,ppb,CD,304,Bushwick (CD4),Summer 2009,06/01/2009,25.3,
550073,375,Nitrogen dioxide (NO2),Mean,ppb,CD,304,Bushwick (CD4),Annual Average 2017,01/01/2017,19.8,
602807,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,408,Jamaica,Annual Average 2018,01/01/2018,17.6,
602690,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,2,Brooklyn,Annual Average 2018,01/01/2018,17.8,
222609,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2013,06/01/2013,31.7,
743692,386,Ozone (O3),Mean,ppb,UHF42,407,Southwest Queens,Summer 2021,06/01/2021,31.9,
222614,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2012,06/01/2012,33.8,
219974,386,Ozone (O3),Mean,ppb,Borough,2,Brooklyn,Summer 2012,06/01/2012,33.9,
743691,386,Ozone (O3),Mean,ppb,UHF42,408,Jamaica,Summer 2021,06/01/2021,31,
219969,386,Ozone (O3),Mean,ppb,Borough,1,Bronx,Summer 2013,06/01/2013,31.3,
222483,386,Ozone (O3),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Summer 2013,06/01/2013,30.7,
412447,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2016,12/31/2015,19.9,
336531,375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,207,East Flatbush - Flatbush,Winter 2014-15,12/01/2014,25.7,
817129,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,1,Bronx,2010,01/01/2010,4.2,
817131,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,2,Brooklyn,2010,01/01/2010,2,
817130,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,Borough,1,Bronx,2019,01/01/2019,5.1,
817208,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,407,Southwest Queens,2019,01/01/2019,2.4,
817168,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,UHF42,208,Canarsie - Flatlands,2019,01/01/2019,0.8,
817277,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,303,Bedford Stuyvesant (CD3),2010,01/01/2010,1.7,
817278,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,303,Bedford Stuyvesant (CD3),2019,01/01/2019,2.5,
817306,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,317,East Flatbush (CD17),2019,01/01/2019,2.2,
741142,375,Nitrogen dioxide (NO2),Mean,ppb,CD,107,Upper West Side (CD7),Winter 2020-21,12/01/2020,22.8,
743601,386,Ozone (O3),Mean,ppb,CD,407,Flushing and Whitestone (CD7),Summer 2021,06/01/2021,30.8,
547462,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2017,01/01/2017,7,
410733,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2016,06/01/2016,7.8,
410799,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,304,Upper West Side,Summer 2016,06/01/2016,9.1,
742213,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,211,Williamsburg - Bushwick,Winter 2020-21,12/01/2020,7.5,
179577,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2010,06/01/2010,11.4,
179582,365,Fine particles (PM 2.5),Mean,mcg/m3,Borough,5,Staten Island,Summer 2011,06/01/2011,11.1,
130414,640,Boiler Emissions- Total SO2 Emissions,Number per km2,number,UHF42,211,Williamsburg - Bushwick,2013,01/01/2013,0.3,
743612,386,Ozone (O3),Mean,ppb,CD,314,Flatbush and Midwood (CD14),Summer 2021,06/01/2021,30.4,
743631,386,Ozone (O3),Mean,ppb,CD,207,Kingsbridge Heights and Bedford (CD7),Summer 2021,06/01/2021,29.8,
741095,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,409,Southeast Queens,Summer 2021,06/01/2021,9.9,
171703,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,205,Sunset Park,Winter 2012-13,12/01/2012,25.8,
650972,386,Ozone (O3),Mean,ppb,UHF34,205,Sunset Park,Summer 2019,06/01/2019,28.8,
122039,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,2-Year Summer Average 2009-2010,06/01/2009,30.3,
549368,386,Ozone (O3),Mean,ppb,UHF42,504,South Beach - Tottenville,Summer 2017,06/01/2017,29,
549358,386,Ozone (O3),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2017,06/01/2017,30.3,
211394,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Annual Average 2014,12/01/2013,14.2,
667053,375,Nitrogen dioxide (NO2),Mean,ppb,Borough,5,Staten Island,Summer 2020,06/01/2020,7.8,
130524,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,404,Bayside - Little Neck,2013,01/01/2013,10.4,
130540,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,Borough,5,Staten Island,2013,01/01/2013,2.7,
130462,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,211,Williamsburg - Bushwick,2013,01/01/2013,0.1,
130510,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,211,Williamsburg - Bushwick,2013,01/01/2013,27.8,
130492,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,Borough,5,Staten Island,2013,01/01/2013,0,
130514,642,Boiler Emissions- Total NOx Emissions,Number per km2,number,UHF42,304,Upper West Side,2013,01/01/2013,247.9,
130448,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,104,Pelham - Throgs Neck,2013,01/01/2013,0.5,
130455,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,204,East New York,2013,01/01/2013,0,
130466,641,Boiler Emissions- Total PM2.5 Emissions,Number per km2,number,UHF42,304,Upper West Side,2013,01/01/2013,11.4,
168549,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Winter 2010-11,12/01/2010,12.5,
169316,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Summer 2009,06/01/2009,10.8,
170437,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,314,Flatbush and Midwood (CD14),Annual Average 2013,12/01/2012,8.6,
170448,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Annual Average 2013,12/01/2012,8.4,
169327,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,407,Flushing and Whitestone (CD7),Summer 2009,06/01/2009,10.3,
817227,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,102,Greenwich Village and Soho (CD2),2010,01/01/2010,8.3,
817228,645,Annual vehicle miles traveled (trucks),Million miles,per square mile,CD,102,Greenwich Village and Soho (CD2),2019,01/01/2019,9.2,
166684,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2010,06/01/2010,29.7,
166743,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2011,06/01/2011,29.4,
412072,386,Ozone (O3),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2016,06/01/2016,29.9,
412127,386,Ozone (O3),Mean,ppb,CD,501,St. George and Stapleton (CD1),Summer 2016,06/01/2016,33.4,
216424,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2011,06/01/2011,31.6,
216423,386,Ozone (O3),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2010,06/01/2010,32.5,
412084,386,Ozone (O3),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2016,06/01/2016,33.7,
667593,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2020,06/01/2020,15,
602970,375,Nitrogen dioxide (NO2),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2018,06/01/2018,16.2,
550030,375,Nitrogen dioxide (NO2),Mean,ppb,CD,202,Hunts Point and Longwood (CD2),Summer 2017,06/01/2017,15.7,
549994,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Summer 2017,06/01/2017,22.4,
549996,375,Nitrogen dioxide (NO2),Mean,ppb,CD,102,Greenwich Village and Soho (CD2),Winter 2016-17,12/01/2016,30.2,
667665,375,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Summer 2020,06/01/2020,14.8,
219978,386,Ozone (O3),Mean,ppb,Borough,3,Manhattan,Summer 2010,06/01/2010,28.2,
222565,386,Ozone (O3),Mean,ppb,UHF42,310,Lower Manhattan,Summer 2011,06/01/2011,25.1,
222622,386,Ozone (O3),Mean,ppb,UHF42,409,Southeast Queens,Summer 2014,06/01/2014,33.6,
216280,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2011,06/01/2011,25.2,
216279,386,Ozone (O3),Mean,ppb,CD,101,Financial District (CD1),Summer 2010,06/01/2010,27,
411134,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Winter 2015-16,12/01/2015,7.9,
169440,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,402,Woodside and Sunnyside (CD2),Summer 2011,06/01/2011,12.9,
169398,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,102,Greenwich Village and Soho (CD2),Summer 2011,06/01/2011,13.2,
169394,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,501,St. George and Stapleton (CD1),Summer 2010,06/01/2010,11.6,
169409,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Summer 2011,06/01/2011,12.5,
169350,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Summer 2010,06/01/2010,13,
742429,365,Fine particles (PM 2.5),Mean,mcg/m3,CD,201,Mott Haven and Melrose (CD1),Winter 2020-21,12/01/2020,6.9,
410947,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2016,12/31/2015,10.1,
605873,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,306308,Chelsea-Village,Annual Average 2018,01/01/2018,9.6,
410917,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,304,Upper West Side,Annual Average 2016,12/31/2015,8.5,
605870,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Annual Average 2018,01/01/2018,9.4,
742370,365,Fine particles (PM 2.5),Mean,mcg/m3,UHF34,305307,Upper East Side-Gramercy,Summer 2021,06/01/2021,9.4,
549928,375,Nitrogen dioxide (NO2),Mean,ppb,UHF34,211,Williamsburg - Bushwick,Summer 2017,06/01/2017,15.7,
