"response","nsyll","npause","dur_s","phonationtime_s","speechrate","articulationrate","asd","nrFP","tFP_s","test_item_id","transcription","user_id","test_component_id","correct_sentence","correct_sentence2","distancelv","distancelv2"
"e7703c3c-d1d2-4515-b1d5-2f21a6df9bcb",18,3,7.98,4.49,2.26,4.01,0.25,3,1.084,36,"a good student must to do everything the teacher says",61,8,"a good student must do everything the teacher says","a good student must do everything the teacher says",-3,-3
"e771e4d3-46a1-4f4a-8e59-03f0bea73c6f",12,2,7.98,3.71,1.5,3.23,0.309,0,0,121,"the software that taylor swift had invented changed the world",133,11,"the software that taylor swift invented changed the world","the software that taylor swift invented changed the world",-4,-4
"e7784446-8d17-440e-9de7-f1d23f244ad5",13,1,7.98,2.54,1.63,5.11,0.196,1,0.152,142,"it is harder to learn japanese than learn english",287,12,"it is harder to learn japanese than to learn english","it is harder to learn japanese than to learn english",-3,-3
"e781ed54-a41b-457f-8ed4-cab82efb6051",16,0,7.98,3.7,2.01,4.33,0.231,0,0,89,"the software that taylor swift invented changed the world",116,10,"the software that taylor swift invented changed the world","the software that taylor swift invented changed the world",0,0
"e78b4863-52c0-4378-8d5b-02398e560ed6",11,0,7.98,2.72,1.38,4.04,0.247,1,0.2,122,"everyone loves to read comic books as a child",187,12,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",0,-1
"e78d83d2-c582-4cad-9d13-d4d9ad72dcd8",22,0,7.98,5.01,2.76,4.39,0.228,1,0.112,17,"abraham lincoln is considered to be one of the greatest presidents of the united states",81,8,"abraham lincoln is considered one of the greatest presidents of the united states","abraham lincoln is considered one of the greatest presidents of the united states",-6,-6
"e7989e8f-b6a9-425d-bbb5-3f22b3f672fb",9,1,7.98,2.46,1.13,3.65,0.274,2,0.512,168,"for dinner she often has to play with her friends",250,13,"before dinner she often asks to play with her friends","before dinner she often asks to play with her friends",-6,-6
"e7a4dea4-e843-41ed-8029-5eef3bd13eb6",14,0,7.98,3.82,1.75,3.66,0.273,1,0.304,151,"spending two hours in the gym daily is a waste of time isnt it",182,12,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",-8,-8
"e7bb8b0d-03d1-4da1-a753-289849d138e5",8,2,7.98,3.01,1,2.66,0.376,3,0.482,64,"sometimes dogs left the trash when they are alone",155,10,"sometimes dogs knock over the trash when they are left alone","sometimes dogs knock over the trash when they are left alone",-15,-15
"e7c2d217-07ce-4e23-9052-6b18e3bc4e28",14,0,7.99,3.23,1.75,4.33,0.231,1,0.24,177,"luxury brands are cheaper in china than in the united states",71,13,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",0,0
"e7c6cd71-0428-46d0-a1b1-cf0acb72d280",8,1,7.98,4.35,1,1.84,0.544,4,1.111,135,"gentes study hard for his tests",184,12,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-28,-28
"e7cbc921-5ef8-4f24-a88b-68f4c9d7df37",22,2,7.98,5.56,2.76,3.96,0.253,1,0.144,95,"young people often want to ask their parents to forgive them",160,11,"young people often seek advice from their parents about finding jobs","young people often seek advice from their parents about finding jobs",-27,-27
"e7d51cba-750c-4094-9b4f-323eac587401",13,0,7.98,3.61,1.63,3.61,0.277,1,0.184,9,"regular exercises help people maintain regular weight",37,8,"regular exercise helps people maintain a normal w8","regular exercise helps people maintain a normal w8",-14,-14
"e7eb49fe-30ce-489c-97dc-ed83d9e4e95c",14,3,7.98,3.66,1.75,3.82,0.262,1,0.08,183,"spending two hours at the gym is a waste of time isnt it",257,13,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",0,0
"e7ef0d22-1fb6-41d3-ae30-8cbdbd0b9fda",13,1,7.98,3.66,1.63,3.55,0.282,5,1.024,105,"anywhere in winter he wants to move florida from michigan",251,11,"every winter he wants to move to florida from michigan","every winter he wants to move to florida from michigan",-12,-12
"e7f7d6c1-6c07-4369-aa87-91995fc6a33b",12,0,7.98,3.36,1.5,3.57,0.28,1,0.192,100,"wedding guests should be dressed in a suit and tie",172,11,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-2,-2
"e8069be6-a848-4a66-84fd-7db38db8e03a",13,0,7.98,4.53,1.63,2.87,0.348,0,0,29,"luxury brands are cheaper in china than the united states",307,8,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",-3,-3
"e8148733-87e3-43a7-bd4b-21bf978318e0",16,0,7.97,4.05,2.01,3.95,0.253,0,0,30,"people who live in benzin dont have to worry about traffic jams",201,8,"people who live in beijing do not need to worry about traffic jams ","people who live in beijing do not need to worry about traffic jams ",-10,-10
"e81a557d-7c8e-4f8c-97c1-250022c3529e",10,1,7.98,2.82,1.25,3.54,0.282,0,0,116,"gambling is a good way to earn money",176,11,"gambling is a good way to earn money","gambling is a good way to earn money",0,0
"e82c6f74-9d2a-408f-810c-6dd6a033a6a3",8,0,7.98,2.54,1,3.14,0.318,1,0.232,76,"people dinosaurs",220,10,"kids like to ask their parents why the dinosaurs died out","kids like to ask their parents why the dinosaurs died out",-43,-43
"e83dc1ee-6b69-4bd2-a0a3-f020c4996172",15,0,7.98,4.4,1.88,3.41,0.293,2,0.272,183,"spending 2 hours a day at the gym is a waste of time doesnt it",218,13,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",-12,-12
"e84db389-37ec-405f-bf08-3195430fa35c",19,1,7.98,4.64,2.38,4.09,0.244,1,0.088,7,"a good teacher makes learning a joy for students",271,8,"a good teacher makes learning a joy for students","a good teacher makes learning a joy for students",0,0
"e87835ea-2044-4ded-990c-301a3a4d42e9",16,1,7.98,4.26,2.01,3.75,0.266,1,0.112,88,"a good student shouldnt be forced to do everything the teacher says",88,10,"a good student must do everything the teacher says","a good student must do everything the teacher says",-19,-19
"e88f9aa6-abe8-4fed-b358-8df8bb1f1437",15,0,7.98,3.28,1.88,4.57,0.219,0,0,55,"new technologies are making our life much easier",128,12,"new technology always makes our lives much easier ","new technology always makes our lives much easier ",-13,-13
"e89e647d-19e7-483f-b54e-e1f62a305627",14,0,7.98,2.7,1.75,5.18,0.193,0,0,137,"every winter he wants to move to florida from michigan",215,12,"every winter he wants to move to florida from michigan","every winter he wants to move to florida from michigan",0,0
"e8a27f51-08d6-438a-80d9-22c17be1029b",14,1,7.4,2.9,1.89,4.83,0.207,0,0,37,"the software that taylor swift invented it changed the world",296,8,"the software that taylor swift invented changed the world","the software that taylor swift invented changed the world",-3,-3
"e8a2a947-b318-4fb8-aa0f-f20fae603a04",18,2,7.98,5.06,2.26,3.56,0.281,3,0.864,85,"in the 1980s many chinese people could afford luxury cars",116,10,"in the 1980s many chinese people could afford luxury cars","in the 1980s many chinese people could afford luxury cars",0,0
"e8abc59d-dda9-4a36-a20e-8ee362675c26",15,0,7.98,3.68,1.88,4.08,0.245,2,0.403,87,"spending two hours at the gym is a waste of time doesnt it",179,10,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",-3,-3
"e8af2ca5-f215-497a-a5d6-592464aa6979",15,2,7.98,4.13,1.88,3.63,0.275,2,0.555,13,"women like to buy necklaces when they get married",282,8,"women like to buy jewellery necklaces and rings when they get married","women like to buy jewellery necklaces and rings when they get married",-20,-20
"e8b3a641-aff1-4dcb-9571-6ee2d6546665",12,0,7.98,4.05,1.5,2.96,0.337,2,0.31,99,"children should not be allowed to stay up late with their friends",181,11,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-3,-3
"e8b74a02-02a6-4c8c-801d-5c85e8d7a6ce",12,0,7.98,3.6,1.5,3.33,0.3,1,0.104,158,"americans usually like to have bread for breakfast",115,13,"americans usually like to have bread for breakfast","americans usually like to have bread for breakfast",0,0
"e8c923c1-ef21-4cd6-9f0c-fb6a1aa4ddd3",11,0,7.98,2.61,1.38,4.22,0.237,2,0.272,168,"before dinner she often asks to play with her friends",38,13,"before dinner she often asks to play with her friends","before dinner she often asks to play with her friends",0,0
"e8d2fd14-7c30-45a5-8080-5651f13fc748",15,2,7.98,5.69,1.88,2.64,0.379,2,0.416,63,"young people often see advisor from parents for searching job",162,10,"young people often seek advice from their parents about finding jobs","young people often seek advice from their parents about finding jobs",-21,-21
"e8f9fb21-0074-4de1-8f58-ee54e78d0fb2",14,0,7.98,3.46,1.75,4.05,0.247,2,0.384,82,"people who live in beijing do not have to worry about traffic jams",75,10,"people who live in beijing do not need to worry about traffic jams ","people who live in beijing do not need to worry about traffic jams ",-5,-5
"e8ff7f6e-e176-4823-bdb8-2bd11a614301",13,0,7.92,2.67,1.64,4.87,0.206,1,0.15,154,"everyone loves to read comic books as a child",59,13,"everyone loves to read comic books as a child","everyone loved to read comic books as a child",0,-1
"e905267c-61fb-4bd9-a1a0-a0d6dbab1dd2",14,1,7.98,4.18,1.75,3.35,0.298,1,0.384,113,"luxury brands are cheaper in china than in the united states",276,11,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",0,0
"e90ed439-585a-43c6-8a89-ab72210a62e4",13,0,7.92,4.03,1.64,3.22,0.31,1,0.248,73,"every winter he wants to move from somewhere to michigan",158,10,"every winter he wants to move to florida from michigan","every winter he wants to move to florida from michigan",-15,-15
"e918d848-53ad-439e-898e-3b725b380f77",8,4,8,2.64,1,3.03,0.33,2,0.512,167,"joe seldom study hard for his tasks",217,13,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-28,-28
"e91fee97-c794-4d3e-98a0-1bdd335be4b0",4,3,8.01,0.76,0.5,5.28,0.189,0,0,68,"wedding guests should be dressed in suit and tie",67,10,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-4,-4
"e932572c-f591-49fa-afac-fcfbf1ac5c90",10,1,8,3.25,1.25,3.08,0.325,0,0,19,"summon something studying hard for the test",208,8,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-29,-29
"e9347203-1129-4ac5-8981-e638017318d9",15,0,7.98,4.1,1.88,3.66,0.273,2,0.312,37,"im not sure if the software taylor swift invented changed the world",302,8,"the software that taylor swift invented changed the world","the software that taylor swift invented changed the world",-20,-20
"e93da2a4-8368-49fa-8f46-f1c61801fb95",10,3,8,2.1,1.25,4.77,0.21,1,0.107,164,"wedding gowns sushmi dress or tie",217,13,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-28,-28
"e94234f7-300e-43d7-93d4-f7bd5e95db09",15,2,8.01,3.95,1.87,3.8,0.263,1,0.16,169,"every winter he wants to move to florida from michigan",102,13,"every winter he wants to move to florida from michigan","every winter he wants to move to florida from michigan",0,0
"e94b6e68-a946-45a1-b35c-ea020e0804c6",16,0,7.98,4.61,2.01,3.47,0.288,3,0.381,23,"girls always want to know how does a black lady look girls fit",186,8,"girls always want to know how celebrities stay fit","girls always want to know how celebrities stay fit",-25,-25
"e972cf3f-5ad4-4326-a222-54e97bef8f9e",17,2,8,4.56,2.12,3.73,0.268,0,0,169,"every winter he wants to move from florida to michigan",200,13,"every winter he wants to move to florida from michigan","every winter he wants to move to florida from michigan",-6,-6
"e983457f-eeed-469f-b30f-8183ca820cff",14,0,7.98,3.5,1.75,4,0.25,1,0.176,15,"children should not be allowed to stay out late with their friends",81,8,"children should not be allowed to stay out late with their friends ","children should not be allowed to stay out late with their friends ",-1,-1
"e99309fc-f893-425e-b954-72ee7479f59c",13,1,7.98,3.02,1.63,4.3,0.233,2,0.304,89,"the software that taylor swift invented changed the world",75,10,"the software that taylor swift invented changed the world","the software that taylor swift invented changed the world",0,0
"e9b9767e-0e83-4192-830b-8a3bcfb0c16d",14,1,7.98,4.08,1.75,3.43,0.291,0,0,68,"wedding dress should be rare dress in tight",214,10,"wedding guests should be dresseded in a suit and tie","wedding guests should be dresseded in a suit and tie",-23,-23
"e9c49035-7029-4948-889f-872a7a613c48",13,0,8.1,3.9,1.6,3.33,0.3,1,0.056,103,"joe tells them they have been studying hard for each test",133,11,"jo tells them they have to study hard for each test","jo tells them they have to study hard for each test",-8,-8
"e9d2fbfa-29f5-4900-90bf-6a7b98caba25",16,0,7.98,2.96,2.01,5.41,0.185,3,0.392,151,"spending two hours at the gym is a waste of time isnt it",83,12,"spending two hours at the gym is a waste of time isnt it","spending two hours at the gym is a waste of time isnt it",0,0
"e9d344c4-30c8-448e-9ae4-edffef56ca3c",19,1,7.98,4.88,2.38,3.89,0.257,0,0,139,"girls always want to know what celebrities do to stay fit",62,12,"girls always want to know how celebrities stay fit","girls always want to know how celebrities stay fit",-9,-9
"e9df516d-8174-479b-b4fa-509900ef0ea2",12,2,7.98,3.41,1.5,3.52,0.284,2,0.312,20,"before dinner she often asks to play with her friends",170,8,"before dinner she often asks to play with her friends","before dinner she often asks to play with her friends",0,0
"e9f1e2e7-5899-420b-a948-1d6bce970ab5",21,1,7.98,4.54,2.63,4.62,0.216,3,0.32,81,"luxury brands are cheaper in china rather than in the united states",220,10,"luxury brands are cheaper in china than in the united states","luxury brands are cheaper in china than in the united states",-7,-7
"e9f3f067-48ab-4fff-84a4-0eca9a5cb5cb",15,2,7.98,5.14,1.88,2.92,0.342,5,0.744,127,"young people usually ask advice from their parents about seeking jobs",83,12,"young people often seek advice from their parents about finding jobs","young people often seek advice from their parents about finding jobs",-14,-14
