DATAFLOW,LAST UPDATE,freq,age,n_lang,unit,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Netherlands,2022,32.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Norway,2007,28.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Norway,2011,23.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Norway,2016,21.5,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Norway,2022,14.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Poland,2007,19.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Poland,2011,19.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Poland,2016,19.2,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Poland,2022,20.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Portugal,2007,17.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Portugal,2011,20.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Portugal,2016,24.8,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Portugal,2022,25.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Romania,2007,9.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Romania,2016,10.2,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Romania,2022,12.3,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Serbia,2011,12.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Serbia,2016,21.6,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Serbia,2022,25.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Sweden,2007,31.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Sweden,2011,29.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Sweden,2016,31.7,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Sweden,2022,32.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Slovenia,2007,37.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Slovenia,2011,32.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Slovenia,2016,25.7,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Slovenia,2022,23.1,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Slovakia,2007,35.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Slovakia,2011,33.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Slovakia,2016,35.7,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Slovakia,2022,34.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Türkiye,2007,2.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Türkiye,2011,2.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,Türkiye,2022,6.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,2 languages,Percentage,All ISCED 2011 levels,United Kingdom,2016,9.6,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Albania,2016,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Austria,2007,3.5,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Austria,2011,5.1,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Austria,2016,4.9,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Austria,2022,6.2,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Bosnia and Herzegovina,2016,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Belgium,2007,8.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Belgium,2011,5.4,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Belgium,2016,8.7,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Belgium,2022,7.2,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Bulgaria,2007,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Bulgaria,2011,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Bulgaria,2016,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Bulgaria,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Switzerland,2011,19.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Switzerland,2016,27.4,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Cyprus,2007,2.5,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Cyprus,2011,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Cyprus,2016,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Cyprus,2022,5.4,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Czechia,2007,2.2,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Czechia,2011,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Czechia,2016,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Czechia,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Germany,2007,3.8,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Germany,2011,5.3,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Germany,2016,3.8,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Germany,2022,11.1,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Denmark,2007,7.9,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Denmark,2011,15.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Denmark,2016,17.8,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Denmark,2022,18.0,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Euro area – 20 countries (from 2023),2007,2.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Euro area – 20 countries (from 2023),2011,2.9,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Euro area – 20 countries (from 2023),2016,2.9,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Euro area – 20 countries (from 2023),2022,6.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Estonia,2007,6.9,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Estonia,2011,14.0,du
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Estonia,2016,11.4,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Estonia,2022,18.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Greece,2007,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Greece,2011,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Greece,2016,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Greece,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2007,1.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2011,1.3,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2016,1.9,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Spain,2022,2.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2007,2.6,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2011,2.9,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2016,2.9,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",European Union - 27 countries (from 2020),2022,5.7,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2007,17.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2011,28.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2016,24.5,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Finland,2022,24.3,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2007,2.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2011,1.5,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2016,1.5,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",France,2022,6.1,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2007,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2016,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Croatia,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2011,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2016,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Hungary,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2011,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2016,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Ireland,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Iceland,2022,23.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Italy,2007,1.8,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Italy,2011,1.0,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Italy,2016,1.0,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Italy,2022,2.1,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Lithuania,2007,6.3,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Lithuania,2011,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Lithuania,2016,,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Lithuania,2022,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Luxembourg,2011,66.0,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Luxembourg,2016,28.7,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Luxembourg,2022,31.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Latvia,2007,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Latvia,2011,,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Latvia,2016,5.4,bu
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Latvia,2022,6.3,u
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",North Macedonia,2016,3.7,b
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Malta,2007,13.4,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Malta,2011,9.5,
ESTAT:EDAT_AES_L23(1.0),20/08/24 23:00:00,Annual,From 25 to 64 years,3 languages or more,Percentage,"Less than primary, primary and lower secondary education (levels 0-2)",Malta,2016,7.1,b
